Highs,7,1.0,0.001064769,
Custom,7,1.0,0.027898118,139
Highs,7,1.0,0.000694047,
Custom,7,1.0,0.02678179,139
Highs,7,1.0,0.000548549,
Custom,7,1.0,0.026011246,139
Highs,7,1.0,0.000527044,
Custom,7,1.0,0.026465491,139
Highs,7,1.0,0.000815719,
Custom,7,1.0,0.026373694,139
Highs,7,1.0,0.000934819,
Custom,7,1.0,0.026415361,139
Highs,7,1.0,0.000822491,
Custom,7,1.0,0.032294183,139
Highs,7,1.0,0.000552661,
Custom,7,1.0,0.030602294,139
Highs,7,1.0,0.000567132,
Custom,7,1.0,0.028841437,139
Highs,7,1.0,0.000635796,
Custom,7,1.0,0.028495034,139
Highs,7,1.0,0.000742214,
Custom,7,1.0,0.03051153,139
Highs,9,1.0,0.000690788,
Custom,9,1.0,0.099456912,503
Highs,9,1.0,0.000744631,
Custom,9,1.0,0.099323165,503
Highs,9,1.0,0.000682005,
Custom,9,1.0,0.100294599,503
Highs,9,1.0,0.000571085,
Custom,9,1.0,0.098618236,503
Highs,9,1.0,0.000794771,
Custom,9,1.0,0.098781079,503
Highs,9,1.0,0.000820532,
Custom,9,1.0,0.098029391,503
Highs,9,1.0,0.000836901,
Custom,9,1.0,0.104623623,503
Highs,9,1.0,0.000732865,
Custom,9,1.0,0.103925413,503
Highs,9,1.0,0.000604349,
Custom,9,1.0,0.110993364,503
Highs,9,1.0,0.000815106,
Custom,9,1.0,0.106522403,503
Highs,9,1.0,0.000542117,
Custom,9,1.0,0.106861631,503
Highs,11,1.0,0.000494074,
Custom,11,1.0,0.378820182,1847
Highs,11,1.0,0.000650838,
Custom,11,1.0,0.38310283,1847
Highs,11,1.0,0.000626874,
Custom,11,1.0,0.371962069,1847
Highs,11,1.0,0.000628737,
Custom,11,1.0,0.368864282,1847
Highs,11,1.0,0.001157457,
Custom,11,1.0,0.375027016,1847
Highs,11,1.0,0.001085756,
Custom,11,1.0,0.376852684,1847
Highs,11,1.0,0.001172201,
Custom,11,1.0,0.411767151,1847
Highs,11,1.0,0.000672312,
Custom,11,1.0,0.443488651,1847
Highs,11,1.0,0.000750923,
Custom,11,1.0,0.395117409,1847
Highs,11,1.0,0.000771472,
Custom,11,1.0,0.402912606,1847
Highs,11,1.0,0.000592023,
Custom,11,1.0,0.397700043,1847
Highs,13,1.0,0.000608613,
Custom,13,1.0,1.403027679,6863
Highs,13,1.0,0.000529063,
Custom,13,1.0,1.424550642,6863
Highs,13,1.0,0.000509945,
Custom,13,1.0,1.439874187,6863
Highs,13,1.0,0.000676428,
Custom,13,1.0,1.419260386,6863
Highs,13,1.0,0.001055495,
Custom,13,1.0,1.414017329,6863
Highs,13,1.0,0.001011787,
Custom,13,1.0,1.425622052,6863
Highs,13,1.0,0.000814186,
Custom,13,1.0,1.5079097780000001,6863
Highs,13,1.0,0.00054969,
Custom,13,1.0,1.5191145879999999,6863
Highs,13,1.0,0.000582817,
Custom,13,1.0,1.530383201,6863
Highs,13,1.0,0.000634635,
Custom,13,1.0,1.555018917,6863
Highs,13,1.0,0.000624329,
Custom,13,1.0,1.585142189,6863
Highs,15,1.0,0.000745691,
Custom,15,1.0,5.860798158,25739
Highs,15,1.0,0.000617564,
Custom,15,1.0,5.703689928,25739
Highs,15,1.0,0.000664217,
Custom,15,1.0,5.877217074,25739
Highs,15,1.0,0.000575657,
Custom,15,1.0,5.778948429,25739
Highs,15,1.0,0.0009583,
Custom,15,1.0,5.857361546,25739
Highs,15,1.0,0.001099208,
Custom,15,1.0,5.804184849,25739
Highs,15,1.0,0.001289628,
Custom,15,1.0,6.300667818,25739
Highs,15,1.0,0.000544364,
Custom,15,1.0,6.21340519,25739
Highs,15,1.0,0.000571341,
Custom,15,1.0,6.167556449,25739
Highs,15,1.0,0.000564059,
Custom,15,1.0,5.939515583,25739
Highs,15,1.0,0.000636173,
Custom,15,1.0,5.907804642,25739
Highs,17,1.0,0.000568636,
Custom,17,1.0,21.549329672,97239
Highs,17,1.0,0.000683454,
Custom,17,1.0,21.31241216,97239
Highs,17,1.0,0.00071054,
Custom,17,1.0,21.465967653,97239
Highs,17,1.0,0.000557823,
Custom,17,1.0,21.434216539,97239
Highs,17,1.0,0.001255692,
Custom,17,1.0,21.18183795,97239
Highs,17,1.0,0.000898292,
Custom,17,1.0,21.088749,97239
Highs,17,1.0,0.000861963,
Custom,17,1.0,22.921939705,97239
Highs,17,1.0,0.000583501,
Custom,17,1.0,22.66632262,97239
Highs,17,1.0,0.000762924,
Custom,17,1.0,22.481482709,97239
Highs,17,1.0,0.000547501,
Custom,17,1.0,22.957809033,97239
Highs,17,1.0,0.000686823,
Custom,17,1.0,22.810980629,97239
Highs,19,1.0,0.000668774,
Custom,19,1.0,82.171297515,369511
